node_id;type;station_id;city
HdqTj0YjmCb4OY4_Ux8p-77;IN;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-78;IN;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-79;IN;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-82;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-83;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-73;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-76;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-75;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-74;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-93;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-95;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-96;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-94;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-114;PLAT_10;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-115;PLAT_10;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-112;PLAT_10;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-113;PLAT_10;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-116;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-118;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-117;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-119;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-128;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-130;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-131;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-129;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-136;;1001;mam-beijing
HdqTj0YjmCb4OY4_Ux8p-137;;1001;mam-beijing
NbZeBglXliG4bB1Xml6O-94;IN;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-95;IN;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-97;IN;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-96;IN;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-93;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-88;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-90;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-91;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-89;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-109;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-112;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-110;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-111;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-92;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-132;PLAT_10;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-130;PLAT_10;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-131;PLAT_10;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-133;PLAT_10;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-134;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-135;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-137;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-136;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-147;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-149;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-150;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-148;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-154;;1002;mam-beijing
NbZeBglXliG4bB1Xml6O-155;;1002;mam-beijing
382uedUZoAxyD3nGxh3K-89;IN;1003;mam-beijing
382uedUZoAxyD3nGxh3K-90;IN;1003;mam-beijing
382uedUZoAxyD3nGxh3K-103;IN;1003;mam-beijing
382uedUZoAxyD3nGxh3K-91;IN;1003;mam-beijing
382uedUZoAxyD3nGxh3K-98;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-99;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-106;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-105;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-96;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-97;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-117;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-120;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-122;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-119;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-118;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-113;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-121;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-115;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-114;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-143;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-145;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-116;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-109;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-110;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-160;PLAT_10;1003;mam-beijing
382uedUZoAxyD3nGxh3K-162;PLAT_10;1003;mam-beijing
382uedUZoAxyD3nGxh3K-161;PLAT_10;1003;mam-beijing
382uedUZoAxyD3nGxh3K-167;PLAT_10;1003;mam-beijing
382uedUZoAxyD3nGxh3K-169;PLAT_10;1003;mam-beijing
382uedUZoAxyD3nGxh3K-168;PLAT_10;1003;mam-beijing
382uedUZoAxyD3nGxh3K-170;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-173;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-175;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-174;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-171;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-172;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-185;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-187;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-189;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-188;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-186;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-190;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-208;PLAT_4;1003;mam-beijing
382uedUZoAxyD3nGxh3K-210;PLAT_4;1003;mam-beijing
382uedUZoAxyD3nGxh3K-211;PLAT_4;1003;mam-beijing
382uedUZoAxyD3nGxh3K-209;PLAT_4;1003;mam-beijing
382uedUZoAxyD3nGxh3K-212;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-213;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-197;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-196;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-225;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-231;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-226;;1003;mam-beijing
382uedUZoAxyD3nGxh3K-230;;1003;mam-beijing
Jkmxaj1KQZG4fve-s336-59;IN;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-57;IN;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-64;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-65;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-58;IN;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-60;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-61;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-62;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-63;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-83;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-90;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-86;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-88;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-87;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-84;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-89;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-85;PLAT_10;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-99;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-101;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-100;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-102;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-112;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-113;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-114;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-115;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-120;;1004;mam-beijing
Jkmxaj1KQZG4fve-s336-119;;1004;mam-beijing
rSHfjwdZXuG0x2JjLASu-101;IN;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-100;IN;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-98;IN;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-99;IN;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-108;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-111;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-107;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-149;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-129;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-106;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-127;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-128;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-122;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-123;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-109;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-110;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-120;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-121;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-119;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-118;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-158;PLAT_10;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-159;PLAT_10;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-160;PLAT_10;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-157;PLAT_10;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-162;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-161;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-172;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-171;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-175;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-219;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-187;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-184;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-185;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-186;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-192;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-193;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-194;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-195;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-202;PLAT_13;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-201;PLAT_13;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-200;PLAT_13;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-203;PLAT_13;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-181;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-182;;1005;mam-beijing
rSHfjwdZXuG0x2JjLASu-220;;1005;mam-beijing
OX_BMeGClAaoVKAdzhXo-51;IN;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-53;IN;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-54;IN;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-52;IN;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-62;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-60;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-61;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-63;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-69;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-68;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-71;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-70;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-85;PLAT_10;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-86;PLAT_10;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-87;PLAT_10;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-88;PLAT_10;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-93;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-94;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-99;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-100;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-103;;1006;mam-beijing
OX_BMeGClAaoVKAdzhXo-104;;1006;mam-beijing
LCrqxRywKzPzfhbs5ttf-124;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-125;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-122;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-123;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-121;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-119;IN;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-117;IN;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-118;IN;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-116;IN;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-120;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-138;IN;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-146;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-139;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-140;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-147;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-148;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-59;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-60;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-62;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-61;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-63;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-64;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-73;PLAT_10;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-74;PLAT_10;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-76;PLAT_10;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-75;PLAT_10;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-87;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-89;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-90;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-96;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-95;;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-98;PLAT_19;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-99;PLAT_19;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-100;PLAT_19;1007;mam-beijing
LCrqxRywKzPzfhbs5ttf-101;PLAT_19;1007;mam-beijing
gKBM_fOBf45w34D9tEsw-57;IN;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-58;IN;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-59;IN;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-60;IN;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-64;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-63;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-62;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-61;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-65;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-66;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-75;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-76;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-93;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-94;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-95;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-96;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-97;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-98;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-107;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-108;;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-113;PLAT_10;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-115;PLAT_10;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-114;PLAT_10;1008;mam-beijing
gKBM_fOBf45w34D9tEsw-116;PLAT_10;1008;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-53;IN;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-61;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-52;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-54;IN;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-70;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-59;IN;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-60;IN;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-73;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-98;PLAT_1;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-97;PLAT_1;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-96;PLAT_1;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-90;PLAT_1;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-87;PLAT_1;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-88;PLAT_1;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-105;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-104;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-110;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-108;;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-89;PLAT_1;101;mam-beijing
AF1IJ7UOwwaKsNJTCL1P-95;PLAT_1;101;mam-beijing
7M3CoAzAtB53C3yc65dU-121;IN;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-124;IN;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-123;IN;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-122;IN;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-127;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-128;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-126;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-125;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-129;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-130;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-131;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-132;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-142;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-143;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-144;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-145;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-167;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-168;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-169;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-170;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-171;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-174;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-173;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-172;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-183;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-186;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-185;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-184;;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-193;PLAT_10;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-194;PLAT_10;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-196;PLAT_10;1010;mam-beijing
7M3CoAzAtB53C3yc65dU-195;PLAT_10;1010;mam-beijing
7VU011VjFJ8jQbve6knV-120;IN;1012;mam-beijing
7VU011VjFJ8jQbve6knV-121;IN;1012;mam-beijing
7VU011VjFJ8jQbve6knV-122;IN;1012;mam-beijing
7VU011VjFJ8jQbve6knV-127;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-126;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-125;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-123;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-124;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-134;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-135;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-147;IN;1012;mam-beijing
7VU011VjFJ8jQbve6knV-151;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-150;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-146;IN;1012;mam-beijing
7VU011VjFJ8jQbve6knV-148;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-149;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-156;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-157;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-189;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-186;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-190;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-188;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-187;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-201;PLAT_10;1012;mam-beijing
7VU011VjFJ8jQbve6knV-202;PLAT_10;1012;mam-beijing
7VU011VjFJ8jQbve6knV-197;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-198;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-212;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-214;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-213;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-211;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-219;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-220;;1012;mam-beijing
7VU011VjFJ8jQbve6knV-223;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-224;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-225;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-226;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-227;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-228;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-229;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-230;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-231;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-232;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-255;PLAT_10;1012;mam-beijing
7VU011VjFJ8jQbve6knV-258;PLAT_10;1012;mam-beijing
7VU011VjFJ8jQbve6knV-261;PLAT_13;1012;mam-beijing
7VU011VjFJ8jQbve6knV-264;PLAT_13;1012;mam-beijing
hIVBcjlPvXFMVTDNnJq9-71;IN;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-72;IN;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-76;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-75;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-74;IN;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-73;IN;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-77;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-78;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-79;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-80;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-89;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-90;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-107;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-108;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-111;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-112;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-109;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-110;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-121;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-122;;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-125;PLAT_10;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-127;PLAT_10;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-128;PLAT_10;1013;mam-beijing
hIVBcjlPvXFMVTDNnJq9-126;PLAT_10;1013;mam-beijing
V2IHwcaX0edJzOXilJwk-96;IN;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-90;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-91;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-94;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-95;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-93;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-92;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-113;PLAT_10;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-112;PLAT_10;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-111;PLAT_10;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-115;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-114;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-117;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-116;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-134;;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-131;PLAT_10;1014;mam-beijing
V2IHwcaX0edJzOXilJwk-118;;1014;mam-beijing
E2jzligH5LDiQCch9Sfj-135;IN;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-137;IN;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-136;IN;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-138;IN;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-139;;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-140;;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-141;;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-142;;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-143;;1015;mam-beijing
E2jzligH5LDiQCch9Sfj-144;;1015;mam-beijing
